INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT
5849	112501	????(??????)	#cFFCC99??????????????#r#cFFCC00??? ????#r???? 60?#r???????????5??????6?????????#c54FF00{A:335 B:24}#cFFCC00?#r#c54FF00?????????????????#r#G???????????????????		291	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			??buff?id	55	|?????????1	7416	|?????????1	-1	|?????????2	-1	|?????????2	-1														
5850	112502	????(??????)	#cFFCC99??????????????#r#cFFCC00??? ????#r???? 60?#r???????????5??????6?????????#c54FF00{A:576 B:24}#cFFCC00?#r#c54FF00?????????????????#r#G???????????????????		291	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			??buff?id	55	|?????????1	7417	|?????????1	-1	|?????????2	-1	|?????????2	-1														
5851	112503	????(??????)	#cFFCC99??????????????#r#cFFCC00??? ????#r???? 60?#r???????????5??????6?????????#c54FF00{A:817 B:24}#cFFCC00?#r#c54FF00?????????????????#r#G???????????????????		291	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			??buff?id	55	|?????????1	7418	|?????????1	-1	|?????????2	-1	|?????????2	-1														
5852	112504	????(??????)	#cFFCC99??????????????#r#cFFCC00??? ????#r???? 60?#r???????????5??????6?????????#c54FF00{A:1058 B:24}#cFFCC00?#r#c54FF00?????????????????#r#G???????????????????		291	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			??buff?id	55	|?????????1	7419	|?????????1	-1	|?????????2	-1	|?????????2	-1														
5853	112505	????(??????)	#cFFCC99??????????????#r#cFFCC00??? ????#r???? 60?#r???????????5??????6?????????#c54FF00{A:1299 B:24}#cFFCC00?#r#c54FF00?????????????????#r#G???????????????????		291	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			??buff?id	55	|?????????1	7420	|?????????1	-1	|?????????2	-1	|?????????2	-1														
5854	112506	????(??????)	#cFFCC99??????????????#r#cFFCC00??? ????#r???? 60?#r???????????5??????6?????????#c54FF00{A:1540 B:24}#cFFCC00?#r#c54FF00?????????????????#r#G???????????????????		291	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			??buff?id	55	|?????????1	7421	|?????????1	-1	|?????????2	-1	|?????????2	-1														
5855	112507	????(??????)	#cFFCC99??????????????#r#cFFCC00??? ????#r???? 60?#r???????????5??????6?????????#c54FF00{A:1781 B:24}#cFFCC00?#r#c54FF00?????????????????#r#G???????????????????		291	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			??buff?id	55	|?????????1	7422	|?????????1	-1	|?????????2	-1	|?????????2	-1														
5856	112508	????(??????)	#cFFCC99??????????????#r#cFFCC00??? ????#r???? 60?#r???????????5??????6?????????#c54FF00{A:2022 B:24}#cFFCC00?#r#c54FF00?????????????????#r#G???????????????????		291	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			??buff?id	55	|?????????1	7423	|?????????1	-1	|?????????2	-1	|?????????2	-1														
5857	112509	????(??????)	#cFFCC99??????????????#r#cFFCC00??? ????#r???? 60?#r???????????5??????6?????????#c54FF00{A:2263 B:24}#cFFCC00?#r#c54FF00?????????????????#r#G???????????????????		291	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			??buff?id	55	|?????????1	7424	|?????????1	-1	|?????????2	-1	|?????????2	-1														
5858	112510	????(??????)	#cFFCC99??????????????#r#cFFCC00??? ????#r???? 60?#r???????????5??????6?????????#c54FF00{A:2504 B:24}#cFFCC00?#r#c54FF00?????????????????#r#G???????????????????		291	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			??buff?id	55	|?????????1	7425	|?????????1	-1	|?????????2	-1	|?????????2	-1														
5859	112511	????(??????)	#cFFCC99??????????????#r#cFFCC00??? ????#r???? 60?#r???????????5??????6?????????#c54FF00{A:2745 B:24}#cFFCC00?#r#c54FF00?????????????????#r#G???????????????????		291	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			??buff?id	55	|?????????1	7426	|?????????1	-1	|?????????2	-1	|?????????2	-1														
5860	112512	????(??????)	#cFFCC99??????????????#r#cFFCC00??? ????#r???? 60?#r???????????5??????6?????????#c54FF00{A:2986 B:24}#cFFCC00?#r#c54FF00?????????????????#r#G???????????????????		291	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			??buff?id	55	|?????????1	7427	|?????????1	-1	|?????????2	-1	|?????????2	-1														
5861	112601	??(??????)	#cFFCC99????????#r#cFFCC00??? ????#r???? 15?#r?????????#r?????????????????#r#c54FF00?????????????????#r#G???????????????????		0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7428	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5862	112602	??(??????)	#cFFCC99????????#r#cFFCC00??? ????#r???? 15?#r?????????#r?????????????????#r#c54FF00?????????????????#r#G???????????????????		0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7429	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5863	112603	??(??????)	#cFFCC99????????#r#cFFCC00??? ????#r???? 15?#r?????????#r?????????????????#r#c54FF00?????????????????#r#G???????????????????		0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7430	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5864	112604	??(??????)	#cFFCC99????????#r#cFFCC00??? ????#r???? 15?#r?????????#r?????????????????#r#c54FF00?????????????????#r#G???????????????????		0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7431	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5865	112605	??(??????)	#cFFCC99????????#r#cFFCC00??? ????#r???? 15?#r?????????#r?????????????????#r#c54FF00?????????????????#r#G???????????????????		0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7432	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5866	112606	??(??????)	#cFFCC99????????#r#cFFCC00??? ????#r???? 15?#r?????????#r?????????????????#r#c54FF00?????????????????#r#G???????????????????		0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7433	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5867	112607	??(??????)	#cFFCC99????????#r#cFFCC00??? ????#r???? 15?#r?????????#r?????????????????#r#c54FF00?????????????????#r#G???????????????????		0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7434	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5868	112608	??(??????)	#cFFCC99????????#r#cFFCC00??? ????#r???? 15?#r?????????#r?????????????????#r#c54FF00?????????????????#r#G???????????????????		0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7435	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5869	112609	??(??????)	#cFFCC99????????#r#cFFCC00??? ????#r???? 15?#r?????????#r?????????????????#r#c54FF00?????????????????#r#G???????????????????		0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7436	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5870	112610	??(??????)	#cFFCC99????????#r#cFFCC00??? ????#r???? 15?#r?????????#r?????????????????#r#c54FF00?????????????????#r#G???????????????????		0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7437	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5871	112611	??(??????)	#cFFCC99????????#r#cFFCC00??? ????#r???? 15?#r?????????#r?????????????????#r#c54FF00?????????????????#r#G???????????????????		0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7438	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5872	112612	??(??????)	#cFFCC99????????#r#cFFCC00??? ????#r???? 15?#r?????????#r?????????????????#r#c54FF00?????????????????#r#G???????????????????		0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7439	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5873	112701	????????	#cFFCC99?????????#r#cFFCC00??? ????#r???? 120?#r????15??????20??????????#r#c54FF00?????????????????#r#G???????????????????		0	120000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7440	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5874	112702	????????	#cFFCC99?????????#r#cFFCC00??? ????#r???? 115?#r????15??????20??????????#r#c54FF00?????????????????#r#G???????????????????		0	115000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7441	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5875	112703	????????	#cFFCC99?????????#r#cFFCC00??? ????#r???? 110?#r????15??????20??????????#r#c54FF00?????????????????#r#G???????????????????		0	110000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7442	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5876	112704	????????	#cFFCC99?????????#r#cFFCC00??? ????#r???? 105?#r????15??????20??????????#r#c54FF00?????????????????#r#G???????????????????		0	105000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7443	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5877	112705	????????	#cFFCC99?????????#r#cFFCC00??? ????#r???? 100?#r????15??????20??????????#r#c54FF00?????????????????#r#G???????????????????		0	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7444	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5878	112706	????????	#cFFCC99?????????#r#cFFCC00??? ????#r???? 95?#r????15??????20??????????#r#c54FF00?????????????????#r#G???????????????????		0	95000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7445	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5879	112707	????????	#cFFCC99?????????#r#cFFCC00??? ????#r???? 90?#r????15??????20??????????#r#c54FF00?????????????????#r#G???????????????????		0	90000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7446	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5880	112708	????????	#cFFCC99?????????#r#cFFCC00??? ????#r???? 85?#r????15??????20??????????#r#c54FF00?????????????????#r#G???????????????????		0	85000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7447	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5881	112709	????????	#cFFCC99?????????#r#cFFCC00??? ????#r???? 80?#r????15??????20??????????#r#c54FF00?????????????????#r#G???????????????????		0	80000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7448	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5882	112710	????????	#cFFCC99?????????#r#cFFCC00??? ????#r???? 75?#r????15??????20??????????#r#c54FF00?????????????????#r#G???????????????????		0	75000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7449	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5883	112711	????????	#cFFCC99?????????#r#cFFCC00??? ????#r???? 70?#r????15??????20??????????#r#c54FF00?????????????????#r#G???????????????????		0	70000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7450	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5884	112712	????????	#cFFCC99?????????#r#cFFCC00??? ????#r???? 65?#r????15??????20??????????#r#c54FF00?????????????????#r#G???????????????????		0	65000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7451	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5885	112713	??(?????????)	#cFFCC99?????????#r#cFFCC00???? ????50?#r#c54FF00??????#r#W???#G??#Y???#G?182?157?#W???#Y???·??1??#W???#G???1??	#cFFCC99?????????#r#cFFCC00???? ????50?#r#c54FF00??????	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7452	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5886	112714	??(?????????)	#cFFCC99?????????#r#cFFCC00???? ????50?#r#c54FF00??????#r#W???#G??#Y???#G?182?157?#W???#Y???·??1??#W???#G???1??	#cFFCC99?????????#r#cFFCC00???? ????50?#r#c54FF00??????	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7453	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5887	112715	??(?????????)	#cFFCC99?????????#r#cFFCC00???? ????50?#r#c54FF00??????#r#W???#G??#Y???#G?182?157?#W???#Y???·??1??#W???#G???1??	#cFFCC99?????????#r#cFFCC00???? ????50?#r#c54FF00??????	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7454	|?????????1	-1	|?????????2	-1	|?????????2	-1																
5888	112716	??(?????????)	#cFFCC99?????????#r#cFFCC00???? ????50?#r#c54FF00??????#r#W???#G??#Y???#G?182?157?#W???#Y???·??1??#W???#G???1??	#cFFCC99?????????#r#cFFCC00???? ????50?#r#c54FF00??????	0	1300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	7455	|?????????1	-1	|?????????2	-1	|?????????2	-1																
#??BOSS																																															
10001	100101	????	??????????	??????????	0	1200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	0	|?????????1	-1	|?????????2	10001	|?????????2	-1																
10002	100201	????	??????????DeBuff???	??????????DeBuff???	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10064	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10003	100202	????	??????????DeBuff???	??????????DeBuff???	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10065	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10004	100203	????	??????????DeBuff???	??????????DeBuff???	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10066	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10005	100204	????	??????????DeBuff???	??????????DeBuff???	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10067	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10006	100205	????	??????????DeBuff???	??????????DeBuff???	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10068	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10007	100206	????	??????????DeBuff???	??????????DeBuff???	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10069	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10008	100207	????	??????????DeBuff???	??????????DeBuff???	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10070	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10009	100208	????	??????????DeBuff???	??????????DeBuff???	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10071	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10010	100209	????	??????????DeBuff???	??????????DeBuff???	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10072	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10011	100210	????	??????????DeBuff???	??????????DeBuff???	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10073	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10012	100211	????	??????????DeBuff???	??????????DeBuff???	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10074	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10013	100212	????	??????????DeBuff???	??????????DeBuff???	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10075	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10014	100301	????	????	????	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10026	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10015	100302	????	????	????	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10027	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10016	100303	????	????	????	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10028	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10017	100304	????	????	????	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10029	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10018	100305	????	????	????	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10030	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10019	100306	????	????	????	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10031	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10020	100307	????	????	????	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10032	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10021	100308	????	????	????	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10033	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10022	100309	????	????	????	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10034	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10023	100310	????	????	????	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10035	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10024	100311	????	????	????	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10036	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10025	100312	????	????	????	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10037	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10026	100401	????	????	????	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10076	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10027	100402	????	????	????	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10077	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10028	100403	????	????	????	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10078	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10029	100404	????	????	????	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10079	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10030	100405	????	????	????	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10080	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10031	100406	????	????	????	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10081	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10032	100407	????	????	????	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10082	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10033	100408	????	????	????	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10083	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10034	100409	????	????	????	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10084	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10035	100410	????	????	????	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10085	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10036	100411	????	????	????	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10086	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10037	100412	????	????	????	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10087	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10038	100501	????	??+debuff	??+debuff	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10050	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10039	100601	????	????	????	0	60000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10088	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10040	100301	????	??Debuff	??Debuff	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10052	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10041	100302	????	??Debuff	??Debuff	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10053	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10042	100303	????	??Debuff	??Debuff	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10054	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10043	100304	????	??Debuff	??Debuff	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10055	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10044	100305	????	??Debuff	??Debuff	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10056	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10045	100306	????	??Debuff	??Debuff	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10057	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10046	100307	????	??Debuff	??Debuff	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10058	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10047	100308	????	??Debuff	??Debuff	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10059	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10048	100309	????	??Debuff	??Debuff	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10060	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10049	100310	????	??Debuff	??Debuff	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10061	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10050	100311	????	??Debuff	??Debuff	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10062	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10051	100312	????	??Debuff	??Debuff	0	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10063	|?????????1	-1	|?????????2	-1	|?????????2	-1																
#																																															
10060	100401	?????	?????	?????	0	1200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10100	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10061	100402	?????	?????	?????	0	1200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10101	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10062	100403	?????	?????	?????	0	1200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10102	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10063	100404	?????	?????	?????	0	1200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10103	|?????????1	-1	|?????????2	-1	|?????????2	-1																
10064	100405	?????	?????	?????	0	1200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	10104	|?????????1	-1	|?????????2	-1	|?????????2	-1																
